disclosure_text,is_renovation_candidate
BUYER AGENT TO CONFIRM ALL UTILITIES AND INFORMATION IN MLS IS ACCURATE. NO SELLER DISCLOSURES. AS-IS Sale. NO SELLER DISCLOSURES: Buyer Agent to perform all due-diligence. Seller never occupied. Neither seller or listing agent make any representations as to the accuracy of any information hereto,False
Field card states 2 bedrooms and 5 rooms. Property used as 3 bedroom.  4-bedroom Title V passed. See attached town documents. Buyer and Buyer's agent MUST perform their own due diligence with the Town of Chatham. SELLER makes no representations as to use of the property.  Irrigation by Private well,False
In 2017 IGS Solar was installed through Trinity Solar. Listing agent will provide more comprehensive information upon request. This home has rights to access Shellheap Path leading to Silvershell Beach and Village.,False
Fireplaces have never been used by current owner. Field sq footage is 1662.  Additional square footage is estimated for finished basement and third bedroom.,False
All  information contained in this listing is deemed accurate but not guaranteed. Buyer/Buyers Agent to verify.,False
"Buyer and agent to verify all information. Tesla Solar Panels installed 2015, $109.22/month for 20 years.  Electric bill very low---4-5 months a year not electric bill payment due.",False
Solar lease is $67/ mth,False
"Property is multi use residence,  Contains  3,000 sq ft commercial building.  New Presby Septic w/  2- 1500 Gallon double Steel tanks   Many extra features attached in documents. Buyer Agent obliged to conduct their own due diligence ,verifications and research and rely solely on their results.",False
Property is comprised of two separate parcels: 5 Fairview Ave and 34 Robbins St,False
"See attachment for updates and disclosures. NOTE: Small parcel of land having approx 0.19 acres shown on assessor map 102-4592; Plymouth Country Registry of Deeds: Book 57465, Page 151, to be conveyed with the sale of the home. Virtual staging used for some photos.",False
Listing agent related to the seller. Title V scheduled.,False
Buyer/ buyer's agent to verify all information herein. Seller reserves the right to accept an offer at any time. Deposits to be made via DepositLink. Showings to begin at open house on 10/26/24. Appliances to convey in as-is condition. The upstairs washer has a known leak at the door gasket.,True
"The property is an estate sale, the license to sell is in process and may take up to 5 months to receive",True
Buyer to pay 2 mo. HOA fees to the working capital reserve acct. Please view HOA fee increase letter in document link below. Seller is a licensed Realtor.,False
New photos have been included 11/1 showing additional renovations. Title V Attached. Roof 2007. Seller has never occupied the property. Fisherman's Cove HOA info https://fishermans-cove-falmouth.weebly.com/about.html. Some photos are virtually staged.,False
There is a propane tank used for the gas stove.,False
"Separate In-Law apt. over garage is being sold in ""as -is"" condition. Great Potential.",False
Square footage is approximate and subject to final as-built measurements.,False
All room dimensions are approximate. Agents must accompany buyers on the Buyer's 1st visit to Redbrook. Buyers and agents are encouraged to do due diligence. Redbrook has its own water and wastewater facilities.Interior photos of White Pine model home. Broker related to Seller,False
Certificate of Compliance for D box replacement 2023. Generator Switch installed for portable generator. Hot Water 2008.,False
Home is being sold as is. Seller is in the process of getting the license to sell. Washer machine does not work.,True
"Basement level is actual ground level with a business store front. Seller has a home occupation permit from the town and uses property for his primary residence and basement ground level as a barbershop. There is a living unit in the basement level as well. 2 beds, 1.5 baths, kitchenette and laundry",False
"Subject to Sellers finding Suitable Housing,  Please follow offer instructions on MLS.",False
Buyers/agent to do due diligence and verify all information. Broker is related to the seller.,False
"Shows as 2 bedrooms, public record has 1 bedroom.  All information contained herein is to the best of the agent's knowledge.The source of all representations are directly from the Seller or public source & haven't been independently verified by the agent/brokerage. Buyer and Buyer Agent to Verify.",False
Listing agent is a licensed MA broker and has an interest in the property. Seller has never occupied the property.,False
"Tesla solar panels are leased and will convey/transfer with home sale. Contingent on sellers finding suitable housing. Voluntary $85/year association fee for beach/water access. Sellers have never hooked up the propane fireplace, decorative purposes only. Dishwasher works, but is ""temperamental"".",False
Washer & Dryer are not included in the sale but can be negotiated. Unknown if fireplace works. Buyers/Buyers Agent to perform due diligence to verify all measurements & info. Agent is related to seller.,False
Septic is 4 bedroom~ Lower level family room and bonus room dimensions have been combined~ Room sizes may not be exact and need to be verified by buyer/ buyer agent~,False
One freezer in basement may remain with property. Recording devices on property.,False
upstairs shower handle broken. possible leak in wall when in use. buyer to do due diligence on this.,True
Kitchen stove is propane. Generator is propane,False
Capital Contribution paid at closing 2 months HOA fees,False
Roof approximately 10 years old,False
"Offered in ""as-is"" and ""as-shown"" condition.",False
"Access and use of Glen Charlie Pond boat ramp, is $150 a year. This pays for ramp in maintenance.",False
"Swimming pool is running but was not used the Summer of 2024. Selling Home ""as is.""",True
